date;close;adjusted_close;dividend
14/12/2022 00:00;195.23;195.23;0
15/12/2022 00:00;189.83;189.83;0
16/12/2022 00:00;187.6;187.6;0
19/12/2022 00:00;188.12;188.12;0
20/12/2022 00:00;187.33;187.33;0
21/12/2022 00:00;190.34;190.34;0
22/12/2022 00:00;188.68;188.68;0
23/12/2022 00:00;189.03;189.03;0
27/12/2022 00:00;189.3;189.3;0
28/12/2022 00:00;188.35;188.35;0
29/12/2022 00:00;189.75;189.75;0
30/12/2022 00:00;188.1;188.1;0
02/01/2023 00:00;190.79;190.79;0
03/01/2023 00:00;191.79;191.79;0
04/01/2023 00:00;194.49;194.49;0
05/01/2023 00:00;194.29;194.29;0
06/01/2023 00:00;196.69;196.69;0
09/01/2023 00:00;198.41;198.41;0
10/01/2023 00:00;196.56;196.56;0
11/01/2023 00:00;197.79;197.79;0
12/01/2023 00:00;199.32;199.32;0
13/01/2023 00:00;199.83;199.83;0
16/01/2023 00:00;200.94;200.94;0
17/01/2023 00:00;201.48;201.48;0
18/01/2023 00:00;201.93;201.93;0
19/01/2023 00:00;199.17;199.17;0
20/01/2023 00:00;199.65;199.65;0
23/01/2023 00:00;201.02;201.02;0
24/01/2023 00:00;200.61;200.61;0
25/01/2023 00:00;199.63;199.63;0
26/01/2023 00:00;200.51;200.51;0
27/01/2023 00:00;201.27;201.27;0
30/01/2023 00:00;201.11;201.11;0
31/01/2023 00:00;200.3;200.3;0
01/02/2023 00:00;200.23;200.23;0
02/02/2023 00:00;203.08;203.08;0
03/02/2023 00:00;203.89;203.89;0
06/02/2023 00:00;202.31;202.31;0
07/02/2023 00:00;202.41;202.41;0
08/02/2023 00:00;203.22;203.22;0
09/02/2023 00:00;203.99;203.99;0
10/02/2023 00:00;202.06;202.06;0
13/02/2023 00:00;204.05;204.05;0
14/02/2023 00:00;203.97;203.97;0
15/02/2023 00:00;205.22;205.22;0
16/02/2023 00:00;205.62;205.62;0
17/02/2023 00:00;205.06;205.06;0
20/02/2023 00:00;205.1;205.1;0
